view_id,physical_data_source,experimental_view,telemetry_modality,model,seed,split_strategy,label_provenance,independence_status,balancing_method,train_rows,validation_rows,test_rows,threshold_source,threshold_value,accuracy,precision,recall,f1,auc_roc,true_negatives,false_positives,false_negatives,true_positives,training_time_seconds,mean_inference_latency_ms,p95_inference_latency_ms,cpu_jobs,ram_usage_peak_mb,top_features
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,RandomForest,99,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.0002687419586120196,0.9935567010309279,0.9896907216494846,1.0,0.9948186528497409,1.0,291,5,0,480,0.9044250000151806,0.07566082474779214,0.07566082474779214,24,949.8359375,fanout_proxy=0.3086; input_numeric_column_count=0.2728; cpu_max=0.0637; trace_depth_proxy=0.0543; cpu_mean=0.0519; service_metric_entropy=0.0513; log_entropy_proxy=0.0502; request_rate=0.0472
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,Autoencoder,99,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,normal-preferred reconstruction training,3617,776,776,validation normal p95 reconstruction error,0.9187794923782349,0.49742268041237114,0.9245283018867925,0.20416666666666666,0.33447098976109213,0.46447775900900895,288,8,382,98,0.17565829999512061,0.00070244843919147,0.00070244843919147,24,949.33984375,
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,XGBoost,314,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.9995133876800537,1.0,1.0,1.0,1.0,1.0,296,0,0,480,0.13302280000061728,0.001087371125210019,0.001087371125210019,24,950.37890625,request_rate=0.3056; cpu_max=0.2487; input_numeric_column_count=0.2183; fanout_proxy=0.0973; log_entropy_proxy=0.0420; cpu_mean=0.0361; memory_mean=0.0267; log_error_indicator=0.0254
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,RandomForest,314,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.002241864627677965,0.9987113402061856,0.997920997920998,1.0,0.9989594172736732,1.0,295,1,0,480,0.8780352000030689,0.07894020618363189,0.07894020618363189,24,951.04296875,fanout_proxy=0.3307; input_numeric_column_count=0.2603; cpu_mean=0.0658; trace_depth_proxy=0.0632; service_metric_entropy=0.0593; request_rate=0.0524; log_entropy_proxy=0.0500; cpu_max=0.0415
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,Autoencoder,314,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,normal-preferred reconstruction training,3617,776,776,validation normal p95 reconstruction error,0.7975689172744751,0.47036082474226804,0.822429906542056,0.18333333333333332,0.29982964224872233,0.3873029279279279,277,19,392,88,0.17477570002665743,0.0006132732150288893,0.0006132732150288893,24,950.44140625,
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,XGBoost,2718,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.9995144605636597,1.0,1.0,1.0,1.0,1.0,296,0,0,480,0.13119679997907951,0.0008761597894487384,0.0008761597894487384,24,949.4453125,cpu_mean=0.5061; trace_depth_proxy=0.2095; fanout_proxy=0.0817; input_numeric_column_count=0.0777; log_entropy_proxy=0.0558; log_error_indicator=0.0367; memory_mean=0.0326
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,RandomForest,2718,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.9999457245756981,1.0,1.0,1.0,1.0,1.0,296,0,0,480,0.8921535999979824,0.06194639174338459,0.06194639174338459,24,950.046875,fanout_proxy=0.2984; input_numeric_column_count=0.2730; request_rate=0.0754; trace_depth_proxy=0.0634; cpu_mean=0.0580; service_metric_entropy=0.0524; cpu_max=0.0492; log_entropy_proxy=0.0458
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,Autoencoder,2718,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,normal-preferred reconstruction training,3617,776,776,validation normal p95 reconstruction error,0.9040849208831787,0.4845360824742268,0.8571428571428571,0.2,0.32432432432432434,0.4100647522522522,280,16,384,96,0.13970279999193735,0.0006452319587307223,0.0006452319587307223,24,949.46875,
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,XGBoost,9001,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.9995160102844238,1.0,1.0,1.0,1.0,1.0,296,0,0,480,0.1352865999797359,0.0009666237207225611,0.0009666237207225611,24,948.34375,input_numeric_column_count=0.5234; fanout_proxy=0.4766
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,RandomForest,9001,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,SMOTEENN training-only balancing,3617,776,776,validation max_f1,0.9999655146278611,1.0,1.0,1.0,1.0,1.0,296,0,0,480,0.837180200003786,0.14112048969782898,0.14112048969782898,24,948.75390625,input_numeric_column_count=0.2960; fanout_proxy=0.2856; cpu_mean=0.0760; trace_depth_proxy=0.0676; cpu_max=0.0597; request_rate=0.0545; log_entropy_proxy=0.0527; service_metric_entropy=0.0397
rcaeval_recursive_service_fault_csv_windows,Zenodo record 14590730 (RCAEval benchmark artifacts),RCAEval recursive service-fault CSV windows,metrics,Autoencoder,9001,stratified fallback because chronological test lacked both classes,inject_time.txt metadata when available; otherwise explicit/derived telemetry labels,independent local CSV benchmark view; may overlap structurally with TraceRCA all dataset,normal-preferred reconstruction training,3617,776,776,validation normal p95 reconstruction error,0.9264554977416992,0.4690721649484536,0.8269230769230769,0.17916666666666667,0.2945205479452055,0.384375,278,18,394,86,0.16112400000565685,0.0010586340180190144,0.0010586340180190144,24,948.421875,
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,XGBoost,42,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,3.4673314075917006e-05,0.23099994916374358,0.22990320937340805,0.997789078045545,0.37370098952511077,0.4967627026281948,31,15117,10,4513,1.8260543000069447,0.0004623239589032641,0.0005127927080830635,24,1248.203125,latency_threshold_p95=0.3672; memory_max=0.1736; network_or_size_mean=0.1736; rolling_latency_mean=0.0746; memory_mean=0.0587; log_error_indicator=0.0497; latency_threshold_exceeded=0.0304; cpu_mean=0.0247
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,RandomForest,42,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,0.5633034503245308,0.6391134156880687,0.2243150684931507,0.2317046208268848,0.2279499728113105,0.49900009346939656,11524,3624,3475,1048,17.161446599988267,0.02176777042891477,0.023359174807069394,24,1433.20703125,network_or_size_mean=0.2473; memory_max=0.2219; memory_mean=0.2165; latency_threshold_p95=0.1628; cpu_mean=0.0290; cpu_max=0.0262; failed_span_ratio=0.0149; error_rate=0.0123
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,Autoencoder,42,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,normal-preferred reconstruction training,225296,18488,19671,validation normal p95 reconstruction error,0.0005536617245525122,0.6920847948757054,0.22685185185185186,0.14083572849878398,0.1737825671804665,0.4948128790553297,12977,2171,3886,637,25.091116800002055,0.00033174161648827436,0.0003693832161921492,24,1579.88671875,
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,XGBoost,123,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,0.06230710446834564,0.27807432260688325,0.22996651785714287,0.9111209374309087,0.3672414561333155,0.4998797187230878,1349,13799,402,4121,1.655704800010426,0.0006351868262362087,0.0007455910523184508,24,1352.5546875,latency_threshold_p95=0.2812; memory_max=0.1915; network_or_size_mean=0.1747; memory_mean=0.0693; rolling_latency_mean=0.0658; log_error_indicator=0.0455; cpu_mean=0.0340; ewma_latency=0.0315
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,RandomForest,123,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,0.690398942312523,0.664887397692034,0.22420687816582244,0.18593853636966615,0.2032874063330916,0.5020397316745251,12238,2910,3682,841,15.80963440000778,0.015691160492200366,0.01790565759457171,24,1504.9609375,network_or_size_mean=0.2492; memory_max=0.2257; memory_mean=0.2141; latency_threshold_p95=0.1607; cpu_mean=0.0280; cpu_max=0.0261; failed_span_ratio=0.0156; error_rate=0.0128
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,Autoencoder,123,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,normal-preferred reconstruction training,225296,18488,19671,validation normal p95 reconstruction error,0.0006788572063669562,0.6907630522088354,0.226890756302521,0.1432677426486845,0.17563355468220626,0.4954829644289105,12940,2208,3875,648,19.662309000006644,0.00025564042255694626,0.00029441483343901605,24,1528.7265625,
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,XGBoost,2026,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,4.834140418097377e-05,0.23222001931777744,0.2300469483568075,0.9966836170683175,0.3738131763340105,0.5002119773237755,60,15088,15,4508,1.8908893000043463,0.0004572794529920495,0.0005005273436609059,24,1364.4765625,input_numeric_column_count=0.4067; latency_threshold_p95=0.1867; network_or_size_mean=0.1104; memory_max=0.1012; memory_mean=0.0431; rolling_latency_mean=0.0398; log_error_indicator=0.0325; cpu_mean=0.0175
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,RandomForest,2026,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,SMOTEENN training-only balancing,225296,18488,19671,validation max_f1,0.6310458038799136,0.667530883025774,0.2242275088870659,0.18129560026531064,0.20048899755501223,0.5005139138333597,12311,2837,3703,820,14.133831899991492,0.015104704393008183,0.017305487485591048,24,1523.453125,network_or_size_mean=0.2614; memory_max=0.2163; memory_mean=0.2122; latency_threshold_p95=0.1640; cpu_mean=0.0247; cpu_max=0.0246; failed_span_ratio=0.0135; error_rate=0.0124
sock_shop_scenario_aware_metrics_evaluation,GitHub Sock Shop dataset repository (metric CSVs and chaos metadata),Sock Shop scenario-aware metrics evaluation,metrics+injection_metadata,Autoencoder,2026,"scenario-aware: train normal + container-chaos, validate container-chaos, test node-chaos",fault-injection interval metadata from chaos-info CSV files,independent local metrics dataset; raw logs/traces not present in local view,normal-preferred reconstruction training,225296,18488,19671,validation normal p95 reconstruction error,0.0010714742820709944,0.6907630522088354,0.22631578947368422,0.142604466062348,0.17496270174962703,0.49501458116748703,12943,2205,3878,645,19.046237000002293,0.00025696182710781463,0.00028492250835227716,24,1668.5078125,
